FrameNumber,Timestamp,NumPeople,Filename
82,3.280,3,"dataset/video_3/JPEGS/Walk1082.jpg"
83,3.320,3,"dataset/video_3/JPEGS/Walk1083.jpg"
84,3.360,3,"dataset/video_3/JPEGS/Walk1084.jpg"
85,3.400,3,"dataset/video_3/JPEGS/Walk1085.jpg"
86,3.440,3,"dataset/video_3/JPEGS/Walk1086.jpg"
87,3.480,3,"dataset/video_3/JPEGS/Walk1087.jpg"
88,3.520,3,"dataset/video_3/JPEGS/Walk1088.jpg"
89,3.560,3,"dataset/video_3/JPEGS/Walk1089.jpg"
90,3.600,3,"dataset/video_3/JPEGS/Walk1090.jpg"
91,3.640,3,"dataset/video_3/JPEGS/Walk1091.jpg"
92,3.680,3,"dataset/video_3/JPEGS/Walk1092.jpg"
93,3.720,3,"dataset/video_3/JPEGS/Walk1093.jpg"
94,3.760,3,"dataset/video_3/JPEGS/Walk1094.jpg"
95,3.800,3,"dataset/video_3/JPEGS/Walk1095.jpg"
96,3.840,3,"dataset/video_3/JPEGS/Walk1096.jpg"
97,3.880,3,"dataset/video_3/JPEGS/Walk1097.jpg"
98,3.920,3,"dataset/video_3/JPEGS/Walk1098.jpg"
99,3.960,3,"dataset/video_3/JPEGS/Walk1099.jpg"
100,4.000,3,"dataset/video_3/JPEGS/Walk1100.jpg"
101,4.040,3,"dataset/video_3/JPEGS/Walk1101.jpg"
102,4.080,3,"dataset/video_3/JPEGS/Walk1102.jpg"
103,4.120,3,"dataset/video_3/JPEGS/Walk1103.jpg"
104,4.160,3,"dataset/video_3/JPEGS/Walk1104.jpg"
105,4.200,3,"dataset/video_3/JPEGS/Walk1105.jpg"
106,4.240,3,"dataset/video_3/JPEGS/Walk1106.jpg"
107,4.280,3,"dataset/video_3/JPEGS/Walk1107.jpg"
108,4.320,3,"dataset/video_3/JPEGS/Walk1108.jpg"
109,4.360,3,"dataset/video_3/JPEGS/Walk1109.jpg"
110,4.400,3,"dataset/video_3/JPEGS/Walk1110.jpg"
111,4.440,3,"dataset/video_3/JPEGS/Walk1111.jpg"
112,4.480,3,"dataset/video_3/JPEGS/Walk1112.jpg"
113,4.520,3,"dataset/video_3/JPEGS/Walk1113.jpg"
114,4.560,3,"dataset/video_3/JPEGS/Walk1114.jpg"
115,4.600,3,"dataset/video_3/JPEGS/Walk1115.jpg"
116,4.640,3,"dataset/video_3/JPEGS/Walk1116.jpg"
117,4.680,3,"dataset/video_3/JPEGS/Walk1117.jpg"
118,4.720,3,"dataset/video_3/JPEGS/Walk1118.jpg"
119,4.760,3,"dataset/video_3/JPEGS/Walk1119.jpg"
120,4.800,3,"dataset/video_3/JPEGS/Walk1120.jpg"
121,4.840,3,"dataset/video_3/JPEGS/Walk1121.jpg"
122,4.880,3,"dataset/video_3/JPEGS/Walk1122.jpg"
123,4.920,3,"dataset/video_3/JPEGS/Walk1123.jpg"
124,4.960,3,"dataset/video_3/JPEGS/Walk1124.jpg"
125,5.000,3,"dataset/video_3/JPEGS/Walk1125.jpg"
126,5.040,3,"dataset/video_3/JPEGS/Walk1126.jpg"
127,5.080,3,"dataset/video_3/JPEGS/Walk1127.jpg"
128,5.120,3,"dataset/video_3/JPEGS/Walk1128.jpg"
129,5.160,3,"dataset/video_3/JPEGS/Walk1129.jpg"
130,5.200,3,"dataset/video_3/JPEGS/Walk1130.jpg"
131,5.240,3,"dataset/video_3/JPEGS/Walk1131.jpg"
132,5.280,3,"dataset/video_3/JPEGS/Walk1132.jpg"
133,5.320,3,"dataset/video_3/JPEGS/Walk1133.jpg"
134,5.360,3,"dataset/video_3/JPEGS/Walk1134.jpg"
135,5.400,3,"dataset/video_3/JPEGS/Walk1135.jpg"
136,5.440,3,"dataset/video_3/JPEGS/Walk1136.jpg"
137,5.480,3,"dataset/video_3/JPEGS/Walk1137.jpg"
138,5.520,3,"dataset/video_3/JPEGS/Walk1138.jpg"
139,5.560,3,"dataset/video_3/JPEGS/Walk1139.jpg"
140,5.600,3,"dataset/video_3/JPEGS/Walk1140.jpg"
141,5.640,3,"dataset/video_3/JPEGS/Walk1141.jpg"
142,5.680,3,"dataset/video_3/JPEGS/Walk1142.jpg"
143,5.720,3,"dataset/video_3/JPEGS/Walk1143.jpg"
144,5.760,3,"dataset/video_3/JPEGS/Walk1144.jpg"
145,5.800,3,"dataset/video_3/JPEGS/Walk1145.jpg"
146,5.840,3,"dataset/video_3/JPEGS/Walk1146.jpg"
147,5.880,3,"dataset/video_3/JPEGS/Walk1147.jpg"
148,5.920,3,"dataset/video_3/JPEGS/Walk1148.jpg"
149,5.960,3,"dataset/video_3/JPEGS/Walk1149.jpg"
150,6.000,3,"dataset/video_3/JPEGS/Walk1150.jpg"
151,6.040,3,"dataset/video_3/JPEGS/Walk1151.jpg"
152,6.080,3,"dataset/video_3/JPEGS/Walk1152.jpg"
153,6.120,3,"dataset/video_3/JPEGS/Walk1153.jpg"
154,6.160,3,"dataset/video_3/JPEGS/Walk1154.jpg"
155,6.200,3,"dataset/video_3/JPEGS/Walk1155.jpg"
156,6.240,3,"dataset/video_3/JPEGS/Walk1156.jpg"
157,6.280,3,"dataset/video_3/JPEGS/Walk1157.jpg"
158,6.320,3,"dataset/video_3/JPEGS/Walk1158.jpg"
159,6.360,3,"dataset/video_3/JPEGS/Walk1159.jpg"
160,6.400,3,"dataset/video_3/JPEGS/Walk1160.jpg"
161,6.440,3,"dataset/video_3/JPEGS/Walk1161.jpg"
162,6.480,3,"dataset/video_3/JPEGS/Walk1162.jpg"
163,6.520,3,"dataset/video_3/JPEGS/Walk1163.jpg"
164,6.560,3,"dataset/video_3/JPEGS/Walk1164.jpg"
165,6.600,3,"dataset/video_3/JPEGS/Walk1165.jpg"
166,6.640,3,"dataset/video_3/JPEGS/Walk1166.jpg"
167,6.680,3,"dataset/video_3/JPEGS/Walk1167.jpg"
168,6.720,3,"dataset/video_3/JPEGS/Walk1168.jpg"
169,6.760,3,"dataset/video_3/JPEGS/Walk1169.jpg"
170,6.800,3,"dataset/video_3/JPEGS/Walk1170.jpg"
171,6.840,3,"dataset/video_3/JPEGS/Walk1171.jpg"
172,6.880,3,"dataset/video_3/JPEGS/Walk1172.jpg"
173,6.920,3,"dataset/video_3/JPEGS/Walk1173.jpg"
174,6.960,3,"dataset/video_3/JPEGS/Walk1174.jpg"
175,7.000,3,"dataset/video_3/JPEGS/Walk1175.jpg"
176,7.040,3,"dataset/video_3/JPEGS/Walk1176.jpg"
177,7.080,3,"dataset/video_3/JPEGS/Walk1177.jpg"
178,7.120,3,"dataset/video_3/JPEGS/Walk1178.jpg"
179,7.160,3,"dataset/video_3/JPEGS/Walk1179.jpg"
180,7.200,2,"dataset/video_3/JPEGS/Walk1180.jpg"
181,7.240,2,"dataset/video_3/JPEGS/Walk1181.jpg"
182,7.280,2,"dataset/video_3/JPEGS/Walk1182.jpg"
183,7.320,2,"dataset/video_3/JPEGS/Walk1183.jpg"
184,7.360,2,"dataset/video_3/JPEGS/Walk1184.jpg"
185,7.400,2,"dataset/video_3/JPEGS/Walk1185.jpg"
186,7.440,2,"dataset/video_3/JPEGS/Walk1186.jpg"
187,7.480,2,"dataset/video_3/JPEGS/Walk1187.jpg"
188,7.520,2,"dataset/video_3/JPEGS/Walk1188.jpg"
189,7.560,2,"dataset/video_3/JPEGS/Walk1189.jpg"
190,7.600,2,"dataset/video_3/JPEGS/Walk1190.jpg"
191,7.640,2,"dataset/video_3/JPEGS/Walk1191.jpg"
192,7.680,2,"dataset/video_3/JPEGS/Walk1192.jpg"
193,7.720,2,"dataset/video_3/JPEGS/Walk1193.jpg"
194,7.760,2,"dataset/video_3/JPEGS/Walk1194.jpg"
195,7.800,2,"dataset/video_3/JPEGS/Walk1195.jpg"
196,7.840,2,"dataset/video_3/JPEGS/Walk1196.jpg"
197,7.880,2,"dataset/video_3/JPEGS/Walk1197.jpg"
198,7.920,2,"dataset/video_3/JPEGS/Walk1198.jpg"
199,7.960,2,"dataset/video_3/JPEGS/Walk1199.jpg"
200,8.000,2,"dataset/video_3/JPEGS/Walk1200.jpg"
201,8.040,2,"dataset/video_3/JPEGS/Walk1201.jpg"
202,8.080,2,"dataset/video_3/JPEGS/Walk1202.jpg"
203,8.120,2,"dataset/video_3/JPEGS/Walk1203.jpg"
204,8.160,2,"dataset/video_3/JPEGS/Walk1204.jpg"
205,8.200,2,"dataset/video_3/JPEGS/Walk1205.jpg"
206,8.240,2,"dataset/video_3/JPEGS/Walk1206.jpg"
207,8.280,2,"dataset/video_3/JPEGS/Walk1207.jpg"
208,8.320,2,"dataset/video_3/JPEGS/Walk1208.jpg"
209,8.360,2,"dataset/video_3/JPEGS/Walk1209.jpg"
210,8.400,2,"dataset/video_3/JPEGS/Walk1210.jpg"
211,8.440,2,"dataset/video_3/JPEGS/Walk1211.jpg"
212,8.480,2,"dataset/video_3/JPEGS/Walk1212.jpg"
213,8.520,2,"dataset/video_3/JPEGS/Walk1213.jpg"
214,8.560,2,"dataset/video_3/JPEGS/Walk1214.jpg"
215,8.600,2,"dataset/video_3/JPEGS/Walk1215.jpg"
216,8.640,2,"dataset/video_3/JPEGS/Walk1216.jpg"
217,8.680,2,"dataset/video_3/JPEGS/Walk1217.jpg"
218,8.720,2,"dataset/video_3/JPEGS/Walk1218.jpg"
219,8.760,2,"dataset/video_3/JPEGS/Walk1219.jpg"
220,8.800,2,"dataset/video_3/JPEGS/Walk1220.jpg"
221,8.840,2,"dataset/video_3/JPEGS/Walk1221.jpg"
222,8.880,2,"dataset/video_3/JPEGS/Walk1222.jpg"
223,8.920,2,"dataset/video_3/JPEGS/Walk1223.jpg"
224,8.960,2,"dataset/video_3/JPEGS/Walk1224.jpg"
225,9.000,2,"dataset/video_3/JPEGS/Walk1225.jpg"
226,9.040,2,"dataset/video_3/JPEGS/Walk1226.jpg"
227,9.080,2,"dataset/video_3/JPEGS/Walk1227.jpg"
228,9.120,2,"dataset/video_3/JPEGS/Walk1228.jpg"
229,9.160,2,"dataset/video_3/JPEGS/Walk1229.jpg"
230,9.200,2,"dataset/video_3/JPEGS/Walk1230.jpg"
231,9.240,2,"dataset/video_3/JPEGS/Walk1231.jpg"
232,9.280,2,"dataset/video_3/JPEGS/Walk1232.jpg"
233,9.320,2,"dataset/video_3/JPEGS/Walk1233.jpg"
234,9.360,2,"dataset/video_3/JPEGS/Walk1234.jpg"
235,9.400,2,"dataset/video_3/JPEGS/Walk1235.jpg"
236,9.440,3,"dataset/video_3/JPEGS/Walk1236.jpg"
237,9.480,3,"dataset/video_3/JPEGS/Walk1237.jpg"
238,9.520,3,"dataset/video_3/JPEGS/Walk1238.jpg"
239,9.560,3,"dataset/video_3/JPEGS/Walk1239.jpg"
240,9.600,3,"dataset/video_3/JPEGS/Walk1240.jpg"
241,9.640,3,"dataset/video_3/JPEGS/Walk1241.jpg"
242,9.680,3,"dataset/video_3/JPEGS/Walk1242.jpg"
243,9.720,3,"dataset/video_3/JPEGS/Walk1243.jpg"
244,9.760,3,"dataset/video_3/JPEGS/Walk1244.jpg"
245,9.800,3,"dataset/video_3/JPEGS/Walk1245.jpg"
246,9.840,3,"dataset/video_3/JPEGS/Walk1246.jpg"
247,9.880,3,"dataset/video_3/JPEGS/Walk1247.jpg"
248,9.920,3,"dataset/video_3/JPEGS/Walk1248.jpg"
249,9.960,3,"dataset/video_3/JPEGS/Walk1249.jpg"
250,10.000,3,"dataset/video_3/JPEGS/Walk1250.jpg"
251,10.040,3,"dataset/video_3/JPEGS/Walk1251.jpg"
252,10.080,3,"dataset/video_3/JPEGS/Walk1252.jpg"
253,10.120,3,"dataset/video_3/JPEGS/Walk1253.jpg"
254,10.160,3,"dataset/video_3/JPEGS/Walk1254.jpg"
255,10.200,3,"dataset/video_3/JPEGS/Walk1255.jpg"
256,10.240,3,"dataset/video_3/JPEGS/Walk1256.jpg"
257,10.280,3,"dataset/video_3/JPEGS/Walk1257.jpg"
258,10.320,3,"dataset/video_3/JPEGS/Walk1258.jpg"
259,10.360,3,"dataset/video_3/JPEGS/Walk1259.jpg"
260,10.400,3,"dataset/video_3/JPEGS/Walk1260.jpg"
261,10.440,3,"dataset/video_3/JPEGS/Walk1261.jpg"
262,10.480,3,"dataset/video_3/JPEGS/Walk1262.jpg"
263,10.520,3,"dataset/video_3/JPEGS/Walk1263.jpg"
264,10.560,3,"dataset/video_3/JPEGS/Walk1264.jpg"
265,10.600,3,"dataset/video_3/JPEGS/Walk1265.jpg"
266,10.640,3,"dataset/video_3/JPEGS/Walk1266.jpg"
267,10.680,3,"dataset/video_3/JPEGS/Walk1267.jpg"
268,10.720,3,"dataset/video_3/JPEGS/Walk1268.jpg"
269,10.760,3,"dataset/video_3/JPEGS/Walk1269.jpg"
270,10.800,3,"dataset/video_3/JPEGS/Walk1270.jpg"
271,10.840,3,"dataset/video_3/JPEGS/Walk1271.jpg"
272,10.880,3,"dataset/video_3/JPEGS/Walk1272.jpg"
273,10.920,3,"dataset/video_3/JPEGS/Walk1273.jpg"
274,10.960,3,"dataset/video_3/JPEGS/Walk1274.jpg"
275,11.000,3,"dataset/video_3/JPEGS/Walk1275.jpg"
276,11.040,3,"dataset/video_3/JPEGS/Walk1276.jpg"
277,11.080,3,"dataset/video_3/JPEGS/Walk1277.jpg"
278,11.120,3,"dataset/video_3/JPEGS/Walk1278.jpg"
279,11.160,3,"dataset/video_3/JPEGS/Walk1279.jpg"
280,11.200,3,"dataset/video_3/JPEGS/Walk1280.jpg"
281,11.240,3,"dataset/video_3/JPEGS/Walk1281.jpg"
282,11.280,3,"dataset/video_3/JPEGS/Walk1282.jpg"
283,11.320,3,"dataset/video_3/JPEGS/Walk1283.jpg"
284,11.360,3,"dataset/video_3/JPEGS/Walk1284.jpg"
285,11.400,3,"dataset/video_3/JPEGS/Walk1285.jpg"
286,11.440,3,"dataset/video_3/JPEGS/Walk1286.jpg"
287,11.480,3,"dataset/video_3/JPEGS/Walk1287.jpg"
288,11.520,3,"dataset/video_3/JPEGS/Walk1288.jpg"
289,11.560,3,"dataset/video_3/JPEGS/Walk1289.jpg"
290,11.600,3,"dataset/video_3/JPEGS/Walk1290.jpg"
291,11.640,3,"dataset/video_3/JPEGS/Walk1291.jpg"
292,11.680,3,"dataset/video_3/JPEGS/Walk1292.jpg"
293,11.720,3,"dataset/video_3/JPEGS/Walk1293.jpg"
294,11.760,3,"dataset/video_3/JPEGS/Walk1294.jpg"
295,11.800,3,"dataset/video_3/JPEGS/Walk1295.jpg"
296,11.840,3,"dataset/video_3/JPEGS/Walk1296.jpg"
297,11.880,3,"dataset/video_3/JPEGS/Walk1297.jpg"
298,11.920,3,"dataset/video_3/JPEGS/Walk1298.jpg"
299,11.960,3,"dataset/video_3/JPEGS/Walk1299.jpg"
300,12.000,3,"dataset/video_3/JPEGS/Walk1300.jpg"
301,12.040,3,"dataset/video_3/JPEGS/Walk1301.jpg"
302,12.080,3,"dataset/video_3/JPEGS/Walk1302.jpg"
303,12.120,3,"dataset/video_3/JPEGS/Walk1303.jpg"
304,12.160,3,"dataset/video_3/JPEGS/Walk1304.jpg"
305,12.200,3,"dataset/video_3/JPEGS/Walk1305.jpg"
306,12.240,3,"dataset/video_3/JPEGS/Walk1306.jpg"
307,12.280,3,"dataset/video_3/JPEGS/Walk1307.jpg"
308,12.320,3,"dataset/video_3/JPEGS/Walk1308.jpg"
309,12.360,3,"dataset/video_3/JPEGS/Walk1309.jpg"
310,12.400,3,"dataset/video_3/JPEGS/Walk1310.jpg"
311,12.440,3,"dataset/video_3/JPEGS/Walk1311.jpg"
312,12.480,3,"dataset/video_3/JPEGS/Walk1312.jpg"
313,12.520,3,"dataset/video_3/JPEGS/Walk1313.jpg"
314,12.560,3,"dataset/video_3/JPEGS/Walk1314.jpg"
315,12.600,3,"dataset/video_3/JPEGS/Walk1315.jpg"
316,12.640,3,"dataset/video_3/JPEGS/Walk1316.jpg"
317,12.680,3,"dataset/video_3/JPEGS/Walk1317.jpg"
318,12.720,3,"dataset/video_3/JPEGS/Walk1318.jpg"
319,12.760,3,"dataset/video_3/JPEGS/Walk1319.jpg"
320,12.800,3,"dataset/video_3/JPEGS/Walk1320.jpg"
321,12.840,3,"dataset/video_3/JPEGS/Walk1321.jpg"
322,12.880,3,"dataset/video_3/JPEGS/Walk1322.jpg"
323,12.920,3,"dataset/video_3/JPEGS/Walk1323.jpg"
324,12.960,3,"dataset/video_3/JPEGS/Walk1324.jpg"
325,13.000,3,"dataset/video_3/JPEGS/Walk1325.jpg"
326,13.040,3,"dataset/video_3/JPEGS/Walk1326.jpg"
327,13.080,3,"dataset/video_3/JPEGS/Walk1327.jpg"
328,13.120,3,"dataset/video_3/JPEGS/Walk1328.jpg"
329,13.160,3,"dataset/video_3/JPEGS/Walk1329.jpg"
330,13.200,3,"dataset/video_3/JPEGS/Walk1330.jpg"
331,13.240,3,"dataset/video_3/JPEGS/Walk1331.jpg"
332,13.280,3,"dataset/video_3/JPEGS/Walk1332.jpg"
333,13.320,3,"dataset/video_3/JPEGS/Walk1333.jpg"
334,13.360,3,"dataset/video_3/JPEGS/Walk1334.jpg"
335,13.400,3,"dataset/video_3/JPEGS/Walk1335.jpg"
336,13.440,3,"dataset/video_3/JPEGS/Walk1336.jpg"
337,13.480,3,"dataset/video_3/JPEGS/Walk1337.jpg"
338,13.520,3,"dataset/video_3/JPEGS/Walk1338.jpg"
339,13.560,3,"dataset/video_3/JPEGS/Walk1339.jpg"
340,13.600,3,"dataset/video_3/JPEGS/Walk1340.jpg"
341,13.640,3,"dataset/video_3/JPEGS/Walk1341.jpg"
342,13.680,3,"dataset/video_3/JPEGS/Walk1342.jpg"
343,13.720,3,"dataset/video_3/JPEGS/Walk1343.jpg"
344,13.760,3,"dataset/video_3/JPEGS/Walk1344.jpg"
345,13.800,3,"dataset/video_3/JPEGS/Walk1345.jpg"
346,13.840,3,"dataset/video_3/JPEGS/Walk1346.jpg"
347,13.880,3,"dataset/video_3/JPEGS/Walk1347.jpg"
348,13.920,3,"dataset/video_3/JPEGS/Walk1348.jpg"
349,13.960,3,"dataset/video_3/JPEGS/Walk1349.jpg"
350,14.000,3,"dataset/video_3/JPEGS/Walk1350.jpg"
351,14.040,3,"dataset/video_3/JPEGS/Walk1351.jpg"
352,14.080,3,"dataset/video_3/JPEGS/Walk1352.jpg"
353,14.120,3,"dataset/video_3/JPEGS/Walk1353.jpg"
354,14.160,3,"dataset/video_3/JPEGS/Walk1354.jpg"
355,14.200,3,"dataset/video_3/JPEGS/Walk1355.jpg"
356,14.240,3,"dataset/video_3/JPEGS/Walk1356.jpg"
357,14.280,3,"dataset/video_3/JPEGS/Walk1357.jpg"
358,14.320,3,"dataset/video_3/JPEGS/Walk1358.jpg"
359,14.360,3,"dataset/video_3/JPEGS/Walk1359.jpg"
360,14.400,3,"dataset/video_3/JPEGS/Walk1360.jpg"
361,14.440,3,"dataset/video_3/JPEGS/Walk1361.jpg"
362,14.480,3,"dataset/video_3/JPEGS/Walk1362.jpg"
363,14.520,3,"dataset/video_3/JPEGS/Walk1363.jpg"
364,14.560,3,"dataset/video_3/JPEGS/Walk1364.jpg"
365,14.600,3,"dataset/video_3/JPEGS/Walk1365.jpg"
366,14.640,3,"dataset/video_3/JPEGS/Walk1366.jpg"
367,14.680,3,"dataset/video_3/JPEGS/Walk1367.jpg"
368,14.720,3,"dataset/video_3/JPEGS/Walk1368.jpg"
369,14.760,3,"dataset/video_3/JPEGS/Walk1369.jpg"
370,14.800,3,"dataset/video_3/JPEGS/Walk1370.jpg"
371,14.840,3,"dataset/video_3/JPEGS/Walk1371.jpg"
372,14.880,3,"dataset/video_3/JPEGS/Walk1372.jpg"
373,14.920,3,"dataset/video_3/JPEGS/Walk1373.jpg"
374,14.960,3,"dataset/video_3/JPEGS/Walk1374.jpg"
375,15.000,3,"dataset/video_3/JPEGS/Walk1375.jpg"
376,15.040,3,"dataset/video_3/JPEGS/Walk1376.jpg"
377,15.080,3,"dataset/video_3/JPEGS/Walk1377.jpg"
378,15.120,3,"dataset/video_3/JPEGS/Walk1378.jpg"
379,15.160,3,"dataset/video_3/JPEGS/Walk1379.jpg"
380,15.200,3,"dataset/video_3/JPEGS/Walk1380.jpg"
381,15.240,3,"dataset/video_3/JPEGS/Walk1381.jpg"
382,15.280,3,"dataset/video_3/JPEGS/Walk1382.jpg"
383,15.320,3,"dataset/video_3/JPEGS/Walk1383.jpg"
384,15.360,3,"dataset/video_3/JPEGS/Walk1384.jpg"
385,15.400,3,"dataset/video_3/JPEGS/Walk1385.jpg"
386,15.440,3,"dataset/video_3/JPEGS/Walk1386.jpg"
387,15.480,3,"dataset/video_3/JPEGS/Walk1387.jpg"
388,15.520,3,"dataset/video_3/JPEGS/Walk1388.jpg"
389,15.560,3,"dataset/video_3/JPEGS/Walk1389.jpg"
390,15.600,3,"dataset/video_3/JPEGS/Walk1390.jpg"
391,15.640,3,"dataset/video_3/JPEGS/Walk1391.jpg"
392,15.680,3,"dataset/video_3/JPEGS/Walk1392.jpg"
393,15.720,3,"dataset/video_3/JPEGS/Walk1393.jpg"
394,15.760,3,"dataset/video_3/JPEGS/Walk1394.jpg"
395,15.800,3,"dataset/video_3/JPEGS/Walk1395.jpg"
396,15.840,3,"dataset/video_3/JPEGS/Walk1396.jpg"
397,15.880,3,"dataset/video_3/JPEGS/Walk1397.jpg"
398,15.920,3,"dataset/video_3/JPEGS/Walk1398.jpg"
399,15.960,3,"dataset/video_3/JPEGS/Walk1399.jpg"
400,16.000,3,"dataset/video_3/JPEGS/Walk1400.jpg"
401,16.040,3,"dataset/video_3/JPEGS/Walk1401.jpg"
402,16.080,3,"dataset/video_3/JPEGS/Walk1402.jpg"
403,16.120,3,"dataset/video_3/JPEGS/Walk1403.jpg"
404,16.160,3,"dataset/video_3/JPEGS/Walk1404.jpg"
405,16.200,3,"dataset/video_3/JPEGS/Walk1405.jpg"
406,16.240,3,"dataset/video_3/JPEGS/Walk1406.jpg"
407,16.280,3,"dataset/video_3/JPEGS/Walk1407.jpg"
408,16.320,3,"dataset/video_3/JPEGS/Walk1408.jpg"
409,16.360,3,"dataset/video_3/JPEGS/Walk1409.jpg"
